study,scenario_key,regime,method,theta,validation_tpr,validation_tnr,target_tpr,target_tnr,target_size_m,validation_total_N,n_pass,n_fail,rho_target,rho_actual,sensitivity_decline,specificity_decline,replications,coverage_count,coverage,coverage_wilson_low,coverage_wilson_high,coverage_mcse,bias,bias_mcse,bias_mc95_low,bias_mc95_high,rmse,empirical_sd,mean_width,mean_width_mcse,rms_raw_bootstrap_sd,rms_analytic_se,rms_reported_se,se_calibration_ratio,se_calibration_ratio_low,se_calibration_ratio_high,weak_j_fraction,discarded_fraction,analytic_bias,empirical_minus_analytic_bias
B,B|da=0.0875|db=0.0875,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.7875,0.7875,2000,200,100,100,nan,nan,0.0875,0.0875,3000,1676,0.5586666666666666,0.540834493100519,0.5763487886490427,0.009065653538166681,-0.06945728181480415,0.0006934784523900993,-0.07081647460554331,-0.06809808902406499,0.0791616711327224,0.03798337915178298,0.1487848401198374,0.000449823334622313,0.038571615641426645,nan,0.038571615641426645,1.0154866813532586,0.9910653846719405,1.0447405669441534,0.0,0.0,-0.06999999999999999,0.0005427181851958424
B,B|da=0.0875|db=0.1000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.7875,0.775,2000,200,100,100,nan,nan,0.0875,0.1,3000,1774,0.5913333333333334,0.5736364876740474,0.6087965759587932,0.00897511786779097,-0.06560073339509376,0.00068056012854324,-0.06693460673635246,-0.06426686005383506,0.07544852102973246,0.037275813414174803,0.1485808317240156,0.0004472029588533445,0.038527167379202185,nan,0.038527167379202185,1.0335701316862889,1.0080109472363317,1.0606640894353316,0.0,0.0,-0.06666666666666667,0.001065933271572908
B,B|da=0.1000|db=0.0000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.775,0.875,2000,200,100,100,nan,nan,0.1,0.0,3000,824,0.27466666666666667,0.25899045056826275,0.2909192172572842,0.008149128560545373,-0.10512671971082033,0.0006834181945258625,-0.10646619475847041,-0.10378724466317024,0.11159005969420277,0.037432356135126854,0.1465608798603184,0.00042980319894664077,0.03789373219554601,nan,0.03789373219554601,1.0123255949679908,0.9875008335201956,1.0386413058113884,0.0,0.0,-0.10666666666666669,0.0015399469558463608
B,B|da=0.1000|db=0.0125,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.775,0.8625,2000,200,100,100,nan,nan,0.1,0.0125,3000,844,0.2813333333333333,0.2655306216465346,0.29769532819600786,0.008209443523343282,-0.10310757145247074,0.0006653193618179,-0.104411573439851,-0.10180356946509048,0.10935574150725914,0.03644104224126052,0.14626573882592975,0.00042867115836095514,0.03784567258230613,nan,0.03784567258230613,1.0385452845104197,1.0128779500632779,1.0650315932174608,0.0,0.0,-0.10333333333333335,0.00022576188086260995
B,B|da=0.1000|db=0.0250,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.775,0.85,2000,200,100,100,nan,nan,0.1,0.025,3000,953,0.31766666666666665,0.30124899783911646,0.3345506889960524,0.008500089324149395,-0.09951040439336722,0.0006959202234583452,-0.10087438296745865,-0.0981464258192758,0.10655867468127125,0.03811712046121715,0.14640137964434957,0.00043642080557653183,0.0379004873798348,nan,0.0379004873798348,0.9943166462009435,0.9718823583177053,1.018785439241945,0.0,0.0,-0.10000000000000002,0.000489595606632795
B,B|da=0.1000|db=0.0375,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.775,0.8375,2000,200,100,100,nan,nan,0.1,0.0375,3000,999,0.333,0.31635853939514147,0.35006859607911744,0.008604475579603909,-0.09617093326599979,0.0006780679272936408,-0.09749992198256704,-0.09484194454943254,0.10309081904424003,0.03713930992995,0.14646185163266032,0.0004244113693239908,0.03790213718223749,nan,0.03790213718223749,1.0205396183646462,0.9969018878728794,1.0456390803163267,0.0,0.0,-0.09666666666666669,0.0004957334006669006
B,B|da=0.1000|db=0.0500,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.775,0.825,2000,200,100,100,nan,nan,0.1,0.05,3000,1097,0.36566666666666664,0.34861451313190883,0.38306240422562865,0.008793075979723204,-0.09286653045358473,0.0006728526871200989,-0.09418529748724112,-0.09154776341992833,0.09990961897356145,0.036853659461364395,0.14688474302603452,0.0004375715979790911,0.03804495126801383,nan,0.03804495126801383,1.032324925775643,1.0079046482696539,1.061133870136044,0.0,0.0,-0.09333333333333337,0.0004668028797486373
B,B|da=0.1000|db=0.0625,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.775,0.8125,2000,200,100,100,nan,nan,0.1,0.0625,3000,1197,0.399,0.3816167872762597,0.4166415401662562,0.008940525711612265,-0.08890646059866392,0.000686244563233876,-0.09025147522718874,-0.0875614459701391,0.09652296413955266,0.037587162724847425,0.1471833558530363,0.00043435493226260156,0.03813577778736175,nan,0.03813577778736175,1.0145958093865823,0.9941897657621903,1.0369476098870718,0.0,0.0,-0.09000000000000002,0.0010935394013361077
B,B|da=0.1000|db=0.0750,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.775,0.8,2000,200,100,100,nan,nan,0.1,0.075,3000,1261,0.42033333333333334,0.4027828498796011,0.43808758001730086,0.009012088589263908,-0.0866829595860028,0.0006852621700453902,-0.08802604875925953,-0.08533987041274609,0.09445749638558526,0.037533354833880116,0.14753564825222543,0.00043127865355495755,0.03820084550954499,nan,0.03820084550954499,1.0177839332140475,0.994657887433276,1.0409559254357998,0.0,0.0,-0.08666666666666668,-1.6292919336122202e-05
B,B|da=0.1000|db=0.0875,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.775,0.7875,2000,200,100,100,nan,nan,0.1,0.0875,3000,1347,0.449,0.4312778620202516,0.4668525805497317,0.009081097584176339,-0.08267213909780446,0.000679530128333729,-0.08400399367574846,-0.08134028451986047,0.09066148249257332,0.03721939797927638,0.1475150528802306,0.00043446980886725165,0.03819431210404563,nan,0.03819431210404563,1.0261937102075664,1.00196466475213,1.0552816644579375,0.0,0.0,-0.08333333333333337,0.0006611942355289058
B,B|da=0.1000|db=0.1000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.775,0.775,2000,200,100,100,nan,nan,0.1,0.1,3000,1475,0.49166666666666664,0.4737993069040172,0.5095553405747381,0.009127441327403051,-0.07869689797829227,0.0006830434323155066,-0.08003563850550728,-0.07735815745107726,0.08713426532864874,0.03741182956349561,0.14787400561953185,0.00045416420617372757,0.03835308166221602,nan,0.03835308166221602,1.025159210594684,0.999596720910216,1.0523037157306556,0.0,0.0,-0.08000000000000003,0.001303102021707761
